wrist_roll_L,wrist_roll_F,grip_L,grip_F,raw_L,raw_F
-25.2,-25.5,48.1,51.1,2314,1605
-25.1,-25.5,46.9,50.3,2336,1594
-24.9,-25.5,45.0,48.6,2362,1574
-24.6,-25.5,43.3,47.3,2390,1556
-24.3,-25.4,41.4,45.8,2421,1536
-23.9,-25.2,39.0,44.0,2456,1515
-23.5,-25.1,36.6,42.4,2497,1494
-22.9,-24.9,33.7,40.5,2544,1469
-22.2,-24.7,29.7,38.4,2603,1441
-21.4,-24.4,25.6,36.0,2663,1410
-20.6,-24.1,21.8,33.5,2722,1378
-20.0,-23.7,18.6,30.9,2777,1345
-19.4,-23.1,14.2,28.0,2840,1308
-18.8,-22.5,10.3,26.1,2905,1285
-18.2,-21.9,4.5,25.3,2996,1274
-17.8,-21.3,0.0,25.2,3082,1274
-17.4,-20.7,0.0,25.2,3092,1274
-16.9,-20.2,0.0,25.2,3088,1274
-16.5,-19.7,0.0,25.2,3088,1274
-16.1,-19.4,0.0,25.2,3088,1274
-15.9,-19.0,0.0,25.2,3088,1274
-15.8,-18.6,0.0,25.2,3088,1274
-15.7,-18.4,0.0,25.2,3088,1274
-15.7,-18.2,0.0,25.2,3088,1274
-15.7,-18.0,0.0,25.2,3089,1274
-15.7,-17.9,0.0,25.2,3089,1274
-15.7,-17.8,0.0,25.2,3091,1274
-15.7,-17.7,0.0,25.2,3091,1274
-15.7,-17.7,0.0,25.2,3093,1274
-15.7,-17.7,0.0,25.2,3100,1274
-15.7,-17.7,0.0,25.2,3101,1274
-15.7,-17.7,0.0,25.2,3101,1274
-15.7,-17.7,0.0,25.2,3101,1274
-15.7,-17.7,0.0,25.2,3101,1274
-15.7,-17.7,0.0,25.2,3101,1274
-15.6,-17.6,0.0,25.2,3101,1274
-15.7,-17.6,0.0,25.2,3101,1274
-15.7,-17.6,0.0,25.2,3102,1274
-15.7,-17.5,0.0,25.2,3102,1274
-15.8,-17.3,0.0,25.2,3102,1274
-15.8,-17.1,0.0,25.2,3101,1274
-15.8,-16.9,0.0,25.2,3101,1274
-15.7,-16.7,0.0,25.2,3102,1274
-15.7,-16.4,0.0,25.2,3101,1274
-15.7,-16.3,0.0,25.2,3102,1274
-15.6,-16.1,0.0,25.2,3101,1274
-15.5,-16.0,0.0,25.2,3101,1274
-15.5,-16.0,0.0,25.2,3101,1274
-15.4,-15.9,0.0,25.2,3101,1274
-15.4,-15.9,0.0,25.2,3101,1274
-15.4,-15.8,0.0,25.2,3101,1274
-15.4,-15.8,0.0,25.2,3101,1274
-15.3,-15.7,0.0,25.2,3101,1274
-15.3,-15.7,0.0,25.2,3101,1274
-15.3,-15.7,0.0,25.2,3101,1274
-15.2,-15.7,0.0,25.2,3101,1274
-15.2,-15.7,0.0,25.2,3101,1274
-15.2,-15.7,0.0,25.2,3101,1274
-15.2,-15.6,0.0,25.2,3101,1274
-15.1,-15.6,0.0,25.2,3101,1274
-15.0,-15.6,0.0,25.2,3101,1274
-14.7,-15.6,0.0,25.2,3101,1274
-14.5,-15.5,0.0,25.2,3101,1274
-14.0,-15.5,0.0,25.2,3101,1274
-13.6,-15.3,0.0,25.2,3101,1274
-13.1,-15.0,0.0,25.2,3101,1274
-12.4,-14.8,0.0,25.2,3101,1274
-11.7,-14.4,0.0,25.2,3102,1274
-11.0,-14.0,0.0,25.2,3102,1274
-10.2,-13.5,0.0,25.2,3102,1274
-9.4,-13.0,0.0,25.2,3102,1274
-8.6,-12.4,0.0,25.2,3101,1274
-7.7,-11.7,0.0,25.2,3102,1274
-6.6,-11.0,0.0,25.2,3102,1274
-5.5,-10.1,0.0,25.2,3102,1274
-4.4,-9.3,0.0,25.2,3102,1274
-3.4,-8.4,0.0,25.2,3102,1274
-2.4,-7.4,0.0,25.2,3102,1274
-1.4,-6.4,0.0,25.2,3102,1274
-0.3,-5.3,0.0,25.2,3102,1274
0.6,-4.3,0.0,25.2,3102,1274
1.4,-3.2,0.0,25.2,3102,1274
2.0,-2.2,0.0,25.2,3102,1274
2.4,-1.2,0.0,25.2,3101,1274
2.7,-0.2,0.0,25.2,3101,1274
2.8,0.5,0.0,25.2,3101,1274
2.8,1.1,0.0,25.2,3101,1274
2.9,1.7,0.0,25.2,3101,1274
2.9,2.1,0.0,25.2,3101,1274
2.9,2.4,0.0,25.2,3101,1274
2.9,2.6,0.0,25.2,3101,1274
2.8,2.6,0.0,25.2,3101,1274
2.8,2.7,0.0,25.2,3101,1274
2.8,2.7,0.0,25.2,3101,1274
2.8,3.1,0.0,24.4,3101,1261
2.8,3.1,0.0,21.6,3101,1224
2.8,2.9,0.0,17.6,3101,1173
2.8,2.9,0.0,12.8,3101,1111
2.8,2.9,0.0,8.3,3101,1052
2.8,2.9,0.0,4.1,3101,1001
2.8,2.9,0.0,2.3,3101,979
2.8,2.9,0.0,1.7,3101,972
2.8,2.9,0.0,1.8,3101,973
2.8,2.9,0.0,1.9,3101,974
2.8,2.9,0.0,1.9,3101,974
2.8,2.9,0.0,1.9,3101,974
2.8,2.9,0.0,1.9,3101,974
2.8,2.9,0.0,1.9,3101,974
2.8,2.9,0.0,1.9,3101,974
2.8,2.8,0.0,1.9,3101,974
2.8,2.9,0.0,1.9,3101,974
2.8,2.8,0.0,1.9,3101,974
2.7,2.9,0.0,1.9,3101,974
2.7,2.8,0.0,1.9,3100,974
2.7,2.8,0.0,1.9,3096,974
2.7,2.8,0.0,1.9,3090,974
2.6,2.8,0.0,1.9,3090,974
2.4,2.8,0.0,1.9,3087,974
2.2,2.8,0.0,1.9,3074,974
2.0,2.8,0.0,1.9,3057,974
1.6,2.8,1.0,1.9,3039,974
1.3,2.6,1.8,2.0,3027,976
0.9,2.5,2.3,2.3,3019,979
0.4,2.2,2.7,2.6,3014,983
-0.2,1.9,3.2,2.7,3005,985
-0.9,1.6,3.8,2.8,2996,986
-1.7,1.1,4.7,3.0,2983,988
-2.4,0.7,5.4,3.3,2973,993
-3.1,0.1,5.8,4.0,2967,1003
-3.6,-0.5,5.9,5.0,2965,1015
-4.2,-1.1,6.0,5.3,2964,1018
-4.8,-1.8,6.2,5.4,2959,1020
-5.3,-2.6,6.3,5.5,2958,1021
-5.8,-3.2,6.5,5.6,2956,1022
-6.3,-3.8,6.5,5.7,2955,1023
-6.8,-4.5,6.6,5.8,2954,1024
-7.2,-5.1,6.6,5.8,2954,1024
-7.7,-5.6,6.6,5.9,2954,1026
-8.1,-6.1,6.6,5.8,2954,1025
-8.5,-6.6,6.6,6.0,2954,1027
-8.8,-7.1,6.7,5.9,2952,1026
-9.0,-7.4,6.9,5.9,2949,1026
-9.2,-7.7,7.0,6.1,2948,1028
-9.4,-8.1,7.1,6.2,2947,1030
-9.4,-8.4,7.1,6.2,2946,1030
-9.4,-8.7,7.1,6.3,2946,1031
-9.4,-8.9,7.1,6.5,2946,1033
-9.5,-9.1,7.2,6.4,2945,1032
-9.6,-9.1,7.2,6.5,2945,1033
-9.7,-9.2,7.2,6.4,2945,1032
-9.7,-9.3,7.2,6.5,2945,1033
-9.7,-9.4,7.2,6.5,2945,1033
-9.7,-9.5,7.2,6.5,2945,1033
-9.7,-9.5,7.2,6.5,2945,1034
-9.8,-9.5,7.2,6.5,2945,1033
-9.8,-9.6,7.2,6.5,2945,1034
-9.8,-9.6,7.2,6.5,2945,1034
-9.7,-9.6,7.2,6.5,2945,1033
-9.7,-9.6,7.2,6.5,2945,1034
-9.7,-9.6,7.1,6.5,2946,1034
-9.6,-9.6,7.1,6.5,2946,1034
-9.6,-9.6,7.1,6.5,2946,1034
-9.6,-9.6,7.1,6.5,2946,1034
-9.6,-9.6,7.1,6.5,2946,1034
-9.6,-9.6,7.1,6.5,2946,1034
-9.6,-9.6,7.2,6.5,2946,1034
-9.6,-9.6,7.1,6.5,2946,1034
-9.6,-9.6,7.2,6.5,2945,1034
-9.6,-9.6,7.2,6.5,2946,1034
-9.6,-9.6,7.1,6.5,2946,1034
-9.5,-9.6,7.1,6.6,2945,1035
-9.5,-9.6,7.1,6.6,2946,1035
-9.5,-9.6,7.2,6.5,2945,1034
-9.5,-9.6,7.2,6.5,2945,1034
-9.4,-9.6,7.2,6.5,2945,1034
-9.4,-9.6,7.2,6.5,2945,1034
-9.4,-9.6,7.2,6.7,2945,1036
-9.5,-9.6,7.2,6.6,2945,1034
-9.4,-9.5,7.2,6.9,2945,1038
-9.4,-9.5,7.2,6.7,2945,1036
-9.4,-9.5,7.2,6.8,2945,1037
-9.3,-9.5,7.2,6.6,2945,1035
-9.2,-9.5,7.2,6.6,2944,1034
-9.2,-9.5,7.2,6.6,2944,1035
-9.2,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.6,2943,1035
-9.1,-9.5,7.3,6.6,2943,1035
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.6,2943,1035
-9.1,-9.5,7.3,6.6,2943,1035
-9.1,-9.5,7.3,6.6,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.6,2943,1035
-9.1,-9.5,7.3,6.6,2943,1036
-9.1,-9.5,7.3,6.6,2943,1035
-9.1,-9.5,7.3,6.6,2943,1036
-9.1,-9.5,7.3,6.7,2943,1036
-9.1,-9.5,7.3,6.8,2943,1037
-9.1,-9.5,7.3,6.8,2943,1037
-9.1,-9.5,7.3,6.8,2943,1037
-9.1,-9.5,7.3,6.8,2943,1037
-9.1,-9.5,7.3,6.8,2943,1037
-9.1,-9.5,7.3,6.8,2943,1037
-9.1,-9.5,7.3,6.8,2943,1037
-9.1,-9.5,7.3,6.8,2943,1037
-9.1,-9.5,7.3,6.8,2943,1037
-9.2,-9.5,7.3,6.8,2943,1037
-9.2,-9.5,7.3,6.8,2943,1037
-9.2,-9.5,7.3,6.8,2943,1037
-9.3,-9.5,7.3,6.8,2943,1037
-9.3,-9.5,7.3,6.8,2942,1037
-9.3,-9.5,7.4,6.8,2943,1037
-9.3,-9.4,7.3,6.8,2943,1037
-9.4,-9.4,7.3,6.8,2943,1037
-9.4,-9.4,7.3,6.8,2943,1037
-9.4,-9.4,7.4,6.8,2942,1037
-9.5,-9.4,7.7,6.8,2936,1037
-9.5,-9.5,8.3,6.8,2927,1038
-9.5,-9.5,8.6,6.9,2922,1039
-9.5,-9.4,8.9,7.2,2918,1043
-9.6,-9.5,9.1,7.5,2915,1047
-9.6,-9.5,9.3,7.8,2912,1051
-9.6,-9.5,9.5,8.0,2909,1053
-9.6,-9.5,9.6,8.2,2908,1055
-9.6,-9.5,9.6,8.3,2908,1057
-9.6,-9.5,9.6,8.4,2908,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
-9.6,-9.5,9.6,8.4,2907,1058
